"YEAR","GEOID","ilf_f","ilf_m","nilf_f","nilf_m","NAME"
1990,25025120105,853,762,459,189,"Census Tract 1201.05"
1990,25025120201,1124,1286,473,262,"Census Tract 1202.01"
1990,25025120301,1273,1417,830,293,"Census Tract 1203.01"
1990,25025120400,1851,1772,906,440,"Census Tract 1204"
1990,25025120500,570,612,466,157,"Census Tract 1205"
1990,25025120600,805,927,225,90,"Census Tract 1206"
1990,25025120700,664,725,262,293,"Census Tract 1207"
1990,25025130101,1771,1596,1289,578,"Census Tract 1301.01"
1990,25025130200,1465,1467,873,363,"Census Tract 1302"
1990,25025130300,1368,1303,746,452,"Census Tract 1303"
1990,25025130402,1275,1470,994,474,"Census Tract 1304.02"
1990,25025130404,626,670,629,239,"Census Tract 1304.04"
1990,25025130406,1067,1143,1071,407,"Census Tract 1304.06"
1990,25025140102,1108,1195,605,329,"Census Tract 1401.02"
1990,25025140105,860,855,616,294,"Census Tract 1401.05"
1990,25025140106,556,552,398,190,"Census Tract 1401.06"
1990,25025140107,633,630,454,217,"Census Tract 1401.07"
1990,25025140201,533,577,383,193,"Census Tract 1402.01"
1990,25025140202,1406,1521,1009,509,"Census Tract 1402.02"
1990,25025140300,1200,1375,1143,550,"Census Tract 1403"
1990,25025140400,2160,2168,1092,577,"Census Tract 1404"
1990,25025980101,,,,,"Census Tract 9801.01"
1990,25025980300,,,,,"Census Tract 9803"
1990,25025980700,,,,,"Census Tract 9807"
1990,25025980900,,,,,"Census Tract 9809"
1990,25025981000,,,,,"Census Tract 9810"
1990,25025981100,,,,,"Census Tract 9811"
1990,25025981201,,,,,"Census Tract 9812.01"
1990,25025981202,,,,,"Census Tract 9812.02"
1990,25025981300,,,,,"Census Tract 9813"
1990,25025981501,,,,,"Census Tract 9815.01"
1990,25025981502,,,,,"Census Tract 9815.02"
1990,25025981600,,,,,"Census Tract 9816"
1990,25025981700,,,,,"Census Tract 9817"
1990,25025981800,,,,,"Census Tract 9818"
1990,25025981900,,,,,"Census Tract 9819"
2000,25025000101,500,603,257,197,"Census Tract 1.01"
2000,25025000102,612,738,314,242,"Census Tract 1.02"
2000,25025000201,1342,1472,405,284,"Census Tract 2.01"
2000,25025000202,1113,1170,587,388,"Census Tract 2.02"
2000,25025000301,910,759,470,348,"Census Tract 3.01"
2000,25025000302,1061,1052,359,321,"Census Tract 3.02"
2000,25025000401,1536,1513,1489,866,"Census Tract 4.01"
2000,25025000402,1087,1205,481,544,"Census Tract 4.02"
2000,25025000502,1229,1050,401,347,"Census Tract 5.02"
2000,25025000503,996,781,392,335,"Census Tract 5.03"
2000,25025000505,783,615,308,263,"Census Tract 5.05"
2000,25025000506,1064,835,418,357,"Census Tract 5.06"
2000,25025000601,855,1196,684,355,"Census Tract 6.01"
2000,25025000603,427,538,565,320,"Census Tract 6.03"
2000,25025000604,515,648,681,386,"Census Tract 6.04"
2000,25025000701,1639,1547,726,571,"Census Tract 7.01"
2000,25025000703,863,807,402,340,"Census Tract 7.03"
2000,25025000704,1726,1614,804,681,"Census Tract 7.04"
2000,25025000804,913,1199,512,594,"Census Tract 8.04"
2000,25025000805,1136,1494,637,740,"Census Tract 8.05"
2000,25025000806,422,339,459,453,"Census Tract 8.06"
2000,25025000807,420,337,456,450,"Census Tract 8.07"
2000,25025010103,1293,966,1026,645,"Census Tract 101.03"
2000,25025010104,1869,1429,845,799,"Census Tract 101.04"
2000,25025010204,983,808,442,429,"Census Tract 102.04"
2000,25025010205,742,894,323,443,"Census Tract 102.05"
2000,25025010206,491,588,216,295,"Census Tract 102.06"
2000,25025010300,1298,848,744,681,"Census Tract 103"
2000,25025010403,913,975,497,497,"Census Tract 104.03"
2000,25025010404,2002,2138,1090,1090,"Census Tract 104.04"
2000,25025010405,1020,967,707,856,"Census Tract 104.05"
2000,25025010408,408,491,177,243,"Census Tract 104.08"
2000,25025010500,785,1276,516,412,"Census Tract 105"
2000,25025010600,605,914,547,233,"Census Tract 106"
2000,25025010701,790,903,346,155,"Census Tract 107.01"
2000,25025010702,904,1033,396,178,"Census Tract 107.02"
2000,25025010801,1184,1278,365,241,"Census Tract 108.01"
2000,25025010802,1165,1258,360,238,"Census Tract 108.02"
2000,25025020101,1417,1517,566,350,"Census Tract 201.01"
2000,25025020200,1391,1330,437,283,"Census Tract 202"
2000,25025020301,508,537,295,433,"Census Tract 203.01"
2000,25025020302,330,352,198,296,"Census Tract 203.02"
2000,25025020304,36,39,22,32,"Census Tract 203.04"
2000,25025020305,699,745,419,627,"Census Tract 203.05"
2000,25025030100,717,759,264,116,"Census Tract 301"
2000,25025030200,677,480,210,155,"Census Tract 302"
2000,25025030301,321,498,192,82,"Census Tract 303.01"
2000,25025030302,381,592,228,97,"Census Tract 303.02"
2000,25025030400,1348,1348,477,318,"Census Tract 304"
2000,25025030500,948,952,223,120,"Census Tract 305"
2000,25025040100,689,612,275,112,"Census Tract 401"
2000,25025040200,331,297,377,160,"Census Tract 402"
2000,25025040300,1348,1114,429,375,"Census Tract 403"
2000,25025040401,634,625,336,256,"Census Tract 404.01"
2000,25025040600,750,646,276,158,"Census Tract 406"
2000,25025040801,860,825,664,487,"Census Tract 408.01"
2000,25025050101,859,1104,885,710,"Census Tract 501.01"
2000,25025050200,890,1480,812,552,"Census Tract 502"
2000,25025050300,299,291,508,482,"Census Tract 503"
2000,25025050400,537,683,497,295,"Census Tract 504"
2000,25025050500,336,507,267,317,"Census Tract 505"
2000,25025050600,544,828,309,160,"Census Tract 506"
2000,25025050700,798,1232,632,552,"Census Tract 507"
2000,25025050901,771,925,663,555,"Census Tract 509.01"
2000,25025051000,875,935,807,644,"Census Tract 510"
2000,25025051101,1225,1395,1117,770,"Census Tract 511.01"
2000,25025051200,581,706,528,372,"Census Tract 512"
2000,25025060101,904,768,526,380,"Census Tract 601.01"
2000,25025060200,575,693,338,185,"Census Tract 602"
2000,25025060301,936,866,523,400,"Census Tract 603.01"
2000,25025060400,1458,1325,1034,524,"Census Tract 604"
2000,25025060501,1038,1057,372,306,"Census Tract 605.01"
2000,25025060601,286,379,129,75,"Census Tract 606.01"
2000,25025060602,18,24,8,5,"Census Tract 606.02"
2000,25025060604,79,105,36,21,"Census Tract 606.04"
2000,25025060700,259,171,434,180,"Census Tract 607"
2000,25025060800,995,1306,632,345,"Census Tract 608"
2000,25025061000,580,510,711,357,"Census Tract 610"
2000,25025061101,362,224,529,256,"Census Tract 611.01"
2000,25025061201,400,452,261,235,"Census Tract 612.01"
2000,25025061203,104,118,68,61,"Census Tract 612.03"
2000,25025061204,21,23,14,12,"Census Tract 612.04"
2000,25025070102,380,562,351,326,"Census Tract 701.02"
2000,25025070104,179,266,156,137,"Census Tract 701.04"
2000,25025070201,483,521,409,321,"Census Tract 702.01"
2000,25025070202,726,864,630,521,"Census Tract 702.02"
2000,25025070301,578,1010,238,149,"Census Tract 703.01"
2000,25025070302,410,717,169,106,"Census Tract 703.02"
2000,25025070402,261,294,500,319,"Census Tract 704.02"
2000,25025070501,450,716,307,224,"Census Tract 705.01"
2000,25025070502,798,1269,545,397,"Census Tract 705.02"
2000,25025070600,576,1087,217,207,"Census Tract 706"
2000,25025070700,677,779,250,216,"Census Tract 707"
2000,25025070801,277,391,148,133,"Census Tract 708.01"
2000,25025070802,710,1003,380,340,"Census Tract 708.02"
2000,25025070901,198,372,126,92,"Census Tract 709.01"
2000,25025070902,417,784,266,194,"Census Tract 709.02"
2000,25025071101,633,1092,589,573,"Census Tract 711.01"
2000,25025071201,348,305,215,313,"Census Tract 712.01"
2000,25025080100,409,427,456,1635,"Census Tract 801"
2000,25025080300,376,256,295,198,"Census Tract 803"
2000,25025080401,525,400,396,274,"Census Tract 804.01"
2000,25025080500,541,317,439,322,"Census Tract 805"
2000,25025080601,380,497,467,424,"Census Tract 806.01"
2000,25025080801,793,600,463,441,"Census Tract 808.01"
2000,25025080900,1048,1184,522,479,"Census Tract 809"
2000,25025081001,1201,1229,948,801,"Census Tract 810.01"
2000,25025081101,245,281,284,224,"Census Tract 811.01"
2000,25025081102,553,636,643,506,"Census Tract 811.02"
2000,25025081200,427,437,731,380,"Census Tract 812"
2000,25025081301,346,299,388,349,"Census Tract 813.01"
2000,25025081302,425,367,478,430,"Census Tract 813.02"
2000,25025081400,646,740,393,201,"Census Tract 814"
2000,25025081500,414,321,288,175,"Census Tract 815"
2000,25025081700,939,653,655,421,"Census Tract 817"
2000,25025081800,696,649,459,361,"Census Tract 818"
2000,25025081900,737,643,615,297,"Census Tract 819"
2000,25025082000,651,530,535,326,"Census Tract 820"
2000,25025082100,849,559,905,643,"Census Tract 821"
2000,25025090100,1053,884,771,405,"Census Tract 901"
2000,25025090200,423,278,325,227,"Census Tract 902"
2000,25025090300,654,515,568,247,"Census Tract 903"
2000,25025090400,629,552,660,344,"Census Tract 904"
2000,25025090600,392,490,355,230,"Census Tract 906"
2000,25025090700,988,1397,884,661,"Census Tract 907"
2000,25025090901,749,733,471,444,"Census Tract 909.01"
2000,25025091001,669,788,435,336,"Census Tract 910.01"
2000,25025091100,1073,1360,901,635,"Census Tract 911"
2000,25025091200,818,860,561,324,"Census Tract 912"
2000,25025091300,551,472,326,296,"Census Tract 913"
2000,25025091400,449,544,451,321,"Census Tract 914"
2000,25025091500,988,950,958,495,"Census Tract 915"
2000,25025091600,647,745,681,377,"Census Tract 916"
2000,25025091700,661,730,595,348,"Census Tract 917"
2000,25025091800,829,776,451,321,"Census Tract 918"
2000,25025091900,838,617,574,459,"Census Tract 919"
2000,25025092000,1153,1025,895,745,"Census Tract 920"
2000,25025092101,1410,1571,1261,1003,"Census Tract 921.01"
2000,25025092200,983,944,608,280,"Census Tract 922"
2000,25025092300,738,598,430,388,"Census Tract 923"
2000,25025092400,1248,1049,1255,631,"Census Tract 924"
2000,25025100100,954,816,1163,691,"Census Tract 1001"
2000,25025100200,521,452,495,340,"Census Tract 1002"
2000,25025100300,887,595,640,450,"Census Tract 1003"
2000,25025100400,1471,948,862,747,"Census Tract 1004"
2000,25025100500,1358,1367,1265,829,"Census Tract 1005"
2000,25025100601,1209,1247,1079,844,"Census Tract 1006.01"
2000,25025100603,339,458,465,283,"Census Tract 1006.03"
2000,25025100700,1141,1207,851,423,"Census Tract 1007"
2000,25025100800,1571,1463,870,642,"Census Tract 1008"
2000,25025100900,1054,1029,761,423,"Census Tract 1009"
2000,25025101001,1648,1447,944,595,"Census Tract 1010.01"
2000,25025101002,1326,1132,935,576,"Census Tract 1010.02"
2000,25025101101,702,536,644,488,"Census Tract 1011.01"
2000,25025101102,1106,866,881,601,"Census Tract 1011.02"
2000,25025110104,533,522,422,392,"Census Tract 1101.04"
2000,25025110105,564,554,450,429,"Census Tract 1101.05"
2000,25025110106,307,301,245,233,"Census Tract 1101.06"
2000,25025110201,443,489,313,204,"Census Tract 1102.01"
2000,25025110301,655,589,430,356,"Census Tract 1103.01"
2000,25025110401,920,811,605,437,"Census Tract 1104.01"
2000,25025110403,1312,1155,626,414,"Census Tract 1104.03"
2000,25025110501,906,960,485,370,"Census Tract 1105.01"
2000,25025110502,1102,1042,641,490,"Census Tract 1105.02"
2000,25025110601,693,666,470,250,"Census Tract 1106.01"
2000,25025110607,1645,1500,1139,506,"Census Tract 1106.07"
2000,25025120103,445,396,270,140,"Census Tract 1201.03"
2000,25025120104,809,631,375,182,"Census Tract 1201.04"
2000,25025120105,669,594,405,210,"Census Tract 1201.05"
2000,25025120201,1039,1178,490,276,"Census Tract 1202.01"
2000,25025120301,1264,1111,697,609,"Census Tract 1203.01"
2000,25025120400,2045,1831,709,376,"Census Tract 1204"
2000,25025120500,492,639,463,313,"Census Tract 1205"
2000,25025120600,884,744,267,185,"Census Tract 1206"
2000,25025120700,693,599,245,242,"Census Tract 1207"
2000,25025130101,1289,1390,1012,578,"Census Tract 1301.01"
2000,25025130200,1376,1343,757,385,"Census Tract 1302"
2000,25025130300,1209,1218,706,371,"Census Tract 1303"
2000,25025130402,1147,1244,882,572,"Census Tract 1304.02"
2000,25025130404,602,525,593,350,"Census Tract 1304.04"
2000,25025130406,1123,980,1106,653,"Census Tract 1304.06"
2000,25025140102,1021,1073,672,435,"Census Tract 1401.02"
2000,25025140105,973,828,519,441,"Census Tract 1401.05"
2000,25025140106,499,455,499,291,"Census Tract 1401.06"
2000,25025140107,524,478,524,306,"Census Tract 1401.07"
2000,25025140201,516,519,434,230,"Census Tract 1402.01"
2000,25025140202,1429,1325,875,624,"Census Tract 1402.02"
2000,25025140300,1478,1330,1096,865,"Census Tract 1403"
2000,25025140400,1955,1860,1467,784,"Census Tract 1404"
2000,25025980101,,,,,"Census Tract 9801.01"
2000,25025980300,,,,,"Census Tract 9803"
2000,25025980700,,,,,"Census Tract 9807"
2000,25025980900,,,,,"Census Tract 9809"
2000,25025981000,,,,,"Census Tract 9810"
2000,25025981100,,,,,"Census Tract 9811"
2000,25025981201,,,,,"Census Tract 9812.01"
2000,25025981202,,,,,"Census Tract 9812.02"
2000,25025981300,,,,,"Census Tract 9813"
2000,25025981501,,,,,"Census Tract 9815.01"
2000,25025981502,,,,,"Census Tract 9815.02"
2000,25025981600,,,,,"Census Tract 9816"
2000,25025981700,,,,,"Census Tract 9817"
2000,25025981800,,,,,"Census Tract 9818"
2000,25025981900,,,,,"Census Tract 9819"
2010,25025000101,400,647,207,117,"Census Tract 1.01"
2010,25025000102,529,854,273,155,"Census Tract 1.02"
2010,25025000201,1289,1411,415,283,"Census Tract 2.01"
2010,25025000202,1172,1319,598,395,"Census Tract 2.02"
2010,25025000301,887,953,181,153,"Census Tract 3.01"
2010,25025000302,923,1354,305,232,"Census Tract 3.02"
2010,25025000401,1549,1620,1217,670,"Census Tract 4.01"
2010,25025000402,813,1472,523,448,"Census Tract 4.02"
2010,25025000502,1264,899,1057,915,"Census Tract 5.02"
2010,25025000503,847,775,175,81,"Census Tract 5.03"
2010,25025000505,849,748,528,188,"Census Tract 5.05"
2010,25025000506,1087,957,676,241,"Census Tract 5.06"
2010,25025000601,881,1552,608,237,"Census Tract 6.01"
2010,25025000603,369,410,344,153,"Census Tract 6.03"
2010,25025000604,673,750,628,279,"Census Tract 6.04"
2010,25025000701,1692,1552,546,298,"Census Tract 7.01"
2010,25025000703,624,1159,559,523,"Census Tract 7.03"
2010,25025000704,1549,1899,544,485,"Census Tract 7.04"
2010,25025000804,1202,1419,581,456,"Census Tract 8.04"
2010,25025000805,1377,1625,666,523,"Census Tract 8.05"
2010,25025000806,289,209,599,455,"Census Tract 8.06"
2010,25025000807,324,234,671,511,"Census Tract 8.07"
2010,25025010103,1004,589,1119,1033,"Census Tract 101.03"
2010,25025010104,1627,1423,1241,831,"Census Tract 101.04"
2010,25025010204,834,645,504,376,"Census Tract 102.04"
2010,25025010205,1129,1029,517,765,"Census Tract 102.05"
2010,25025010206,470,429,215,319,"Census Tract 102.06"
2010,25025010300,2463,654,1866,855,"Census Tract 103"
2010,25025010403,728,1271,469,551,"Census Tract 104.03"
2010,25025010404,1328,1589,1482,1733,"Census Tract 104.04"
2010,25025010405,1135,754,1661,1794,"Census Tract 104.05"
2010,25025010408,505,603,106,22,"Census Tract 104.08"
2010,25025010500,816,1025,786,703,"Census Tract 105"
2010,25025010600,659,1206,579,245,"Census Tract 106"
2010,25025010701,718,899,272,259,"Census Tract 107.01"
2010,25025010702,1048,872,346,297,"Census Tract 107.02"
2010,25025010801,1042,1185,693,414,"Census Tract 108.01"
2010,25025010802,872,1126,630,278,"Census Tract 108.02"
2010,25025020101,1542,1495,507,241,"Census Tract 201.01"
2010,25025020200,1732,1103,460,228,"Census Tract 202"
2010,25025020301,711,648,367,435,"Census Tract 203.01"
2010,25025020302,495,316,148,47,"Census Tract 203.02"
2010,25025020304,90,100,49,123,"Census Tract 203.04"
2010,25025020305,627,696,340,852,"Census Tract 203.05"
2010,25025030100,1008,585,154,182,"Census Tract 301"
2010,25025030200,793,558,170,97,"Census Tract 302"
2010,25025030301,333,426,182,153,"Census Tract 303.01"
2010,25025030302,565,723,309,260,"Census Tract 303.02"
2010,25025030400,1318,1374,462,331,"Census Tract 304"
2010,25025030500,1157,815,197,102,"Census Tract 305"
2010,25025040100,698,830,272,158,"Census Tract 401"
2010,25025040200,349,527,210,147,"Census Tract 402"
2010,25025040300,1473,1236,457,238,"Census Tract 403"
2010,25025040401,807,661,348,322,"Census Tract 404.01"
2010,25025040600,889,891,197,245,"Census Tract 406"
2010,25025040801,957,855,724,318,"Census Tract 408.01"
2010,25025050101,1148,1632,675,665,"Census Tract 501.01"
2010,25025050200,1302,2040,680,311,"Census Tract 502"
2010,25025050300,421,299,328,448,"Census Tract 503"
2010,25025050400,455,1080,316,167,"Census Tract 504"
2010,25025050500,464,902,231,125,"Census Tract 505"
2010,25025050600,380,712,199,205,"Census Tract 506"
2010,25025050700,1245,1927,451,222,"Census Tract 507"
2010,25025050901,842,1535,699,390,"Census Tract 509.01"
2010,25025051000,875,1149,782,482,"Census Tract 510"
2010,25025051101,1801,2269,759,572,"Census Tract 511.01"
2010,25025051200,685,913,238,163,"Census Tract 512"
2010,25025060101,1078,1098,339,273,"Census Tract 601.01"
2010,25025060200,642,872,171,91,"Census Tract 602"
2010,25025060301,1042,953,353,169,"Census Tract 603.01"
2010,25025060400,1761,1463,781,445,"Census Tract 604"
2010,25025060501,1554,993,298,226,"Census Tract 605.01"
2010,25025060601,332,397,76,64,"Census Tract 606.01"
2010,25025060602,18,22,4,4,"Census Tract 606.02"
2010,25025060603,192,230,44,37,"Census Tract 606.03"
2010,25025060604,103,124,23,20,"Census Tract 606.04"
2010,25025060700,511,238,429,212,"Census Tract 607"
2010,25025060800,1379,1235,346,294,"Census Tract 608"
2010,25025061000,660,794,651,446,"Census Tract 610"
2010,25025061101,558,214,516,297,"Census Tract 611.01"
2010,25025061201,443,620,131,119,"Census Tract 612.01"
2010,25025061203,336,470,99,90,"Census Tract 612.03"
2010,25025061204,155,217,46,42,"Census Tract 612.04"
2010,25025070102,505,616,487,504,"Census Tract 701.02"
2010,25025070104,284,346,274,283,"Census Tract 701.04"
2010,25025070201,616,632,617,639,"Census Tract 702.01"
2010,25025070202,870,943,862,893,"Census Tract 702.02"
2010,25025070301,731,845,449,227,"Census Tract 703.01"
2010,25025070302,622,720,382,193,"Census Tract 703.02"
2010,25025070402,321,455,436,345,"Census Tract 704.02"
2010,25025070501,664,1009,264,519,"Census Tract 705.01"
2010,25025070502,1076,1635,427,841,"Census Tract 705.02"
2010,25025070600,633,1186,182,159,"Census Tract 706"
2010,25025070700,912,620,365,151,"Census Tract 707"
2010,25025070801,323,351,140,130,"Census Tract 708.01"
2010,25025070802,782,849,338,316,"Census Tract 708.02"
2010,25025070901,341,302,133,145,"Census Tract 709.01"
2010,25025070902,627,556,246,268,"Census Tract 709.02"
2010,25025071101,874,1377,480,682,"Census Tract 711.01"
2010,25025071201,512,1021,404,493,"Census Tract 712.01"
2010,25025080100,319,400,478,1325,"Census Tract 801"
2010,25025080300,416,290,497,256,"Census Tract 803"
2010,25025080401,569,287,574,223,"Census Tract 804.01"
2010,25025080500,674,418,537,434,"Census Tract 805"
2010,25025080601,705,584,297,250,"Census Tract 806.01"
2010,25025080801,672,698,695,618,"Census Tract 808.01"
2010,25025080900,1048,1175,699,542,"Census Tract 809"
2010,25025081001,1354,1213,858,854,"Census Tract 810.01"
2010,25025081101,268,363,146,127,"Census Tract 811.01"
2010,25025081102,846,1145,463,402,"Census Tract 811.02"
2010,25025081200,790,510,730,224,"Census Tract 812"
2010,25025081301,405,321,426,440,"Census Tract 813.01"
2010,25025081302,551,438,580,599,"Census Tract 813.02"
2010,25025081400,837,1146,262,291,"Census Tract 814"
2010,25025081500,633,508,380,110,"Census Tract 815"
2010,25025081700,696,819,598,351,"Census Tract 817"
2010,25025081800,914,595,333,292,"Census Tract 818"
2010,25025081900,882,503,309,320,"Census Tract 819"
2010,25025082000,855,645,387,208,"Census Tract 820"
2010,25025082100,1124,870,885,520,"Census Tract 821"
2010,25025090100,1128,1287,779,381,"Census Tract 901"
2010,25025090200,580,349,345,141,"Census Tract 902"
2010,25025090300,671,481,416,230,"Census Tract 903"
2010,25025090400,881,832,513,316,"Census Tract 904"
2010,25025090600,663,344,249,128,"Census Tract 906"
2010,25025090700,1224,1308,537,490,"Census Tract 907"
2010,25025090901,953,1104,672,590,"Census Tract 909.01"
2010,25025091001,799,675,388,302,"Census Tract 910.01"
2010,25025091100,1212,1343,585,302,"Census Tract 911"
2010,25025091200,764,922,431,252,"Census Tract 912"
2010,25025091300,442,338,366,170,"Census Tract 913"
2010,25025091400,785,464,315,290,"Census Tract 914"
2010,25025091500,1179,1133,646,616,"Census Tract 915"
2010,25025091600,678,847,451,301,"Census Tract 916"
2010,25025091700,953,884,371,230,"Census Tract 917"
2010,25025091800,889,807,406,185,"Census Tract 918"
2010,25025091900,859,760,588,275,"Census Tract 919"
2010,25025092000,1394,1176,817,467,"Census Tract 920"
2010,25025092101,1747,1502,872,676,"Census Tract 921.01"
2010,25025092200,579,1293,428,248,"Census Tract 922"
2010,25025092300,794,800,221,387,"Census Tract 923"
2010,25025092400,1783,1429,600,343,"Census Tract 924"
2010,25025100100,1445,1081,721,475,"Census Tract 1001"
2010,25025100200,840,609,443,358,"Census Tract 1002"
2010,25025100300,987,896,487,362,"Census Tract 1003"
2010,25025100400,1417,1222,653,413,"Census Tract 1004"
2010,25025100500,1374,1474,641,297,"Census Tract 1005"
2010,25025100601,1359,1613,617,346,"Census Tract 1006.01"
2010,25025100603,510,591,486,160,"Census Tract 1006.03"
2010,25025100700,1196,1208,742,325,"Census Tract 1007"
2010,25025100800,1804,1498,831,614,"Census Tract 1008"
2010,25025100900,1285,1228,573,259,"Census Tract 1009"
2010,25025101001,1816,1310,1168,606,"Census Tract 1010.01"
2010,25025101002,1832,1243,1098,753,"Census Tract 1010.02"
2010,25025101101,949,1065,430,202,"Census Tract 1011.01"
2010,25025101102,1294,977,599,303,"Census Tract 1011.02"
2010,25025110104,837,594,253,207,"Census Tract 1101.04"
2010,25025110105,721,507,201,175,"Census Tract 1101.05"
2010,25025110106,494,348,137,120,"Census Tract 1101.06"
2010,25025110201,629,487,256,146,"Census Tract 1102.01"
2010,25025110301,831,910,135,84,"Census Tract 1103.01"
2010,25025110401,1151,879,475,365,"Census Tract 1104.01"
2010,25025110403,1383,1058,805,579,"Census Tract 1104.03"
2010,25025110501,1030,1089,375,366,"Census Tract 1105.01"
2010,25025110502,1093,940,506,319,"Census Tract 1105.02"
2010,25025110601,734,756,612,339,"Census Tract 1106.01"
2010,25025110607,1541,1281,1147,518,"Census Tract 1106.07"
2010,25025120103,532,476,119,96,"Census Tract 1201.03"
2010,25025120104,874,593,190,112,"Census Tract 1201.04"
2010,25025120105,733,583,571,163,"Census Tract 1201.05"
2010,25025120201,1308,1537,334,240,"Census Tract 1202.01"
2010,25025120301,1478,1598,426,335,"Census Tract 1203.01"
2010,25025120400,2054,1708,617,475,"Census Tract 1204"
2010,25025120500,820,643,166,377,"Census Tract 1205"
2010,25025120600,1066,839,173,127,"Census Tract 1206"
2010,25025120700,617,832,213,268,"Census Tract 1207"
2010,25025130101,1457,1282,681,448,"Census Tract 1301.01"
2010,25025130200,1551,1467,552,430,"Census Tract 1302"
2010,25025130300,1483,1263,564,364,"Census Tract 1303"
2010,25025130402,1146,1554,644,424,"Census Tract 1304.02"
2010,25025130404,878,688,643,262,"Census Tract 1304.04"
2010,25025130406,1380,1318,498,383,"Census Tract 1304.06"
2010,25025140102,1384,1058,475,386,"Census Tract 1401.02"
2010,25025140105,1286,1008,335,297,"Census Tract 1401.05"
2010,25025140106,541,403,437,185,"Census Tract 1401.06"
2010,25025140107,755,775,277,279,"Census Tract 1401.07"
2010,25025140201,711,722,199,161,"Census Tract 1402.01"
2010,25025140202,1518,1513,895,511,"Census Tract 1402.02"
2010,25025140300,1800,1796,1071,408,"Census Tract 1403"
2010,25025140400,2511,2162,1115,780,"Census Tract 1404"
2010,25025980101,,,,,"Census Tract 9801.01"
2010,25025980300,,,,,"Census Tract 9803"
2010,25025980700,,,,,"Census Tract 9807"
2010,25025980900,,,,,"Census Tract 9809"
2010,25025981000,,,,,"Census Tract 9810"
2010,25025981100,,,,,"Census Tract 9811"
2010,25025981201,,,,,"Census Tract 9812.01"
2010,25025981202,,,,,"Census Tract 9812.02"
2010,25025981300,,,,,"Census Tract 9813"
2010,25025981501,,,,,"Census Tract 9815.01"
2010,25025981502,,,,,"Census Tract 9815.02"
2010,25025981600,,,,,"Census Tract 9816"
2010,25025981700,,,,,"Census Tract 9817"
2010,25025981800,,,,,"Census Tract 9818"
2010,25025981900,,,,,"Census Tract 9819"
2010,25025061202,,,,,"Census Tract 612.02"
2000,25025061202,,,,,"Census Tract 612.02"
1990,25025061202,,,,,"Census Tract 612.02"
1980,25025061202,,,,,"Census Tract 612.02"
1970,25025061202,,,,,"Census Tract 612.02"
1960,25025061202,,,,,"Census Tract 612.02"
1950,25025061202,,,,,"Census Tract 612.02"
2020,25025000101,688.867677,602.839025,220.202923,366.382145,"Census Tract 1.01"
2020,25025000102,1815.767819,1206.560573,363.737783,585.491116,"Census Tract 1.02"
2020,25025000201,1936.550019,1508.078137,383.041581,322.38173,"Census Tract 2.01"
2020,25025000202,1450.63573,1307.711326,631.99207,416.738369,"Census Tract 2.02"
2020,25025000301,1240.521652,1120.437941,361.459048,254.548359,"Census Tract 3.01"
2020,25025000302,1204.3297471,1127.535097,321.9776529,266.3745306,"Census Tract 3.02"
2020,25025000401,2228.34279,1925.6049,994.64111,504.3732,"Census Tract 4.01"
2020,25025000402,1228.3740606,1110.9936884,582.267229,697.6743895,"Census Tract 4.02"
2020,25025000502,2171.655334,1704.820286,1266.70516,1200.632499,"Census Tract 5.02"
2020,25025000503,1199.7401635,798.2765362,134.5298875,246.6274726,"Census Tract 5.03"
2020,25025000505,815.97647,493.19709,475.76903,320.03941,"Census Tract 5.05"
2020,25025000506,1066.214869,961.821193,475.162836,316.078412,"Census Tract 5.06"
2020,25025000601,1401.8794365,1470.8443129,426.6951635,279.0218967,"Census Tract 6.01"
2020,25025000603,459.211574,471.449676,511.633905,323.120773,"Census Tract 6.03"
2020,25025000604,865.8402218,767.2257584,438.7236782,394.1638348,"Census Tract 6.04"
2020,25025000701,2066.319,1556.881,299.0728,462.7889,"Census Tract 7.01"
2020,25025000703,1112.152871,812.9192,203.782499,307.369709,"Census Tract 7.03"
2020,25025000704,2184.4047686,1833.5739507,625.8713314,450.8067384,"Census Tract 7.04"
2020,25025000804,1215.788454,1542.288698,776.79463,429.733221,"Census Tract 8.04"
2020,25025000805,2136.309301,1981.663286,779.003027,988.103371,"Census Tract 8.05"
2020,25025000806,727.503247,592.00156,989.355199,842.623191,"Census Tract 8.06"
2020,25025000807,1101.329203,746.754987,1271.123977,490.854026,"Census Tract 8.07"
2020,25025010103,1529.098112,1003.681173,1402.521214,1068.725521,"Census Tract 101.03"
2020,25025010104,1718.077805,1336.748382,1235.138144,950.082534,"Census Tract 101.04"
2020,25025010204,1630.402313,787.230985,613.237897,900.663136,"Census Tract 102.04"
2020,25025010205,2335.903423,1731.536834,719.486935,1189.722465,"Census Tract 102.05"
2020,25025010206,869.666224,609.844566,254.305905,397.516791,"Census Tract 102.06"
2020,25025010300,2136.344507,944.710929,1411.487779,1028.093366,"Census Tract 103"
2020,25025010403,1043.020465,908.840992,611.937941,647.271292,"Census Tract 104.03"
2020,25025010404,1656.675874,1414.432112,1488.538786,1423.621303,"Census Tract 104.04"
2020,25025010405,1923.643418,1535.85296,1679.263746,1549.462553,"Census Tract 104.05"
2020,25025010408,617.0971,492.7556,190.0589,171.458,"Census Tract 104.08"
2020,25025010500,954.745455,1068.649647,1239.160921,791.678408,"Census Tract 105"
