"YEAR","GEOID","under5","fiveto17","NAME"
2024,25025100601,225,668,"Census Tract 1006.01"
2024,25025100603,110,201,"Census Tract 1006.03"
2024,25025100700,151,478,"Census Tract 1007"
2024,25025100800,203,604,"Census Tract 1008"
2024,25025100900,144,546,"Census Tract 1009"
2024,25025101001,256,822,"Census Tract 1010.01"
2024,25025101002,317,926,"Census Tract 1010.02"
2024,25025101101,195,619,"Census Tract 1011.01"
2024,25025101102,324,948,"Census Tract 1011.02"
2024,25025110104,103,394,"Census Tract 1101.04"
2024,25025110105,94,140,"Census Tract 1101.05"
2024,25025110106,69,138,"Census Tract 1101.06"
2024,25025110201,117,310,"Census Tract 1102.01"
2024,25025110301,112,299,"Census Tract 1103.01"
2024,25025110401,199,418,"Census Tract 1104.01"
2024,25025110403,240,526,"Census Tract 1104.03"
2024,25025110501,184,421,"Census Tract 1105.01"
2024,25025110502,220,443,"Census Tract 1105.02"
2024,25025110601,106,234,"Census Tract 1106.01"
2024,25025110607,274,486,"Census Tract 1106.07"
2024,25025120103,98,162,"Census Tract 1201.03"
2024,25025120104,132,180,"Census Tract 1201.04"
2024,25025120105,120,266,"Census Tract 1201.05"
2024,25025120201,231,309,"Census Tract 1202.01"
2024,25025120301,272,464,"Census Tract 1203.01"
2024,25025120400,337,349,"Census Tract 1204"
2024,25025120500,126,208,"Census Tract 1205"
2024,25025120600,172,159,"Census Tract 1206"
2024,25025120700,102,99,"Census Tract 1207"
2024,25025130101,328,539,"Census Tract 1301.01"
2024,25025130200,234,517,"Census Tract 1302"
2024,25025130300,225,556,"Census Tract 1303"
2024,25025130402,213,475,"Census Tract 1304.02"
2024,25025130404,137,315,"Census Tract 1304.04"
2024,25025130406,368,877,"Census Tract 1304.06"
2024,25025140102,203,721,"Census Tract 1401.02"
2024,25025140105,141,447,"Census Tract 1401.05"
2024,25025140106,127,375,"Census Tract 1401.06"
2024,25025140107,133,365,"Census Tract 1401.07"
2024,25025140201,92,339,"Census Tract 1402.01"
2024,25025140202,260,836,"Census Tract 1402.02"
2024,25025140300,254,936,"Census Tract 1403"
2024,25025140400,303,1057,"Census Tract 1404"
2024,25025980101,0,0,"Census Tract 9801.01"
2024,25025980300,2,2,"Census Tract 9803"
2024,25025980700,1,2,"Census Tract 9807"
2024,25025980900,9,9,"Census Tract 9809"
2024,25025981000,2,6,"Census Tract 9810"
2024,25025981100,2,2,"Census Tract 9811"
2024,25025981201,0,0,"Census Tract 9812.01"
2024,25025981202,2,3,"Census Tract 9812.02"
2024,25025981300,1,13,"Census Tract 9813"
2024,25025981501,0,2,"Census Tract 9815.01"
2024,25025981600,0,1,"Census Tract 9816"
2024,25025981700,0,0,"Census Tract 9817"
2024,25025981800,1,3,"Census Tract 9818"
2024,25025981900,0,0,"Census Tract 9819"
2024,25025990101,0,0,"Census Tract 9901.01"
